row_id,ts,timestamp,speed,rpm,engine_load,coolant_temp,timing_advance,intake_temp,throttle,fuel_level,latitude,longitude,accel_x,accel_y,accel_z,driver_behavior,teda_flag,teda_inference_time,fuel_type,fuel_type_prob,fuel_type_inference_time,mmcloud_inference_time,eco,tipoVia,tipoVia_prob,city_highway_inference_time,instant_fuel_consumption,distancia,consumo_total,consumo_medio,notaImetro,tempAmbiente,radar_area,temp_rasp,_ts_float,maf,road_type,gyro_z_dps,gyro_x,gyro_y,gyro_z,accel_magnitude,city_highway_int,city_highway_prob,city_highway,maf_estimated,co2_emission,co2_emission_per_km,total_distance,total_consumption,consumption_count,average_consumption,heading,m.teda.run.ok,m.teda.run.wall_ms,m.teda.run.cpu_user_s,m.teda.run.cpu_sys_s,m.teda.run.thread_cpu_s,m.teda.run.rss_mb,m.teda.run.mem_pct,m.mmcloud.process_point.ok,m.mmcloud.process_point.wall_ms,m.mmcloud.process_point.cpu_user_s,m.mmcloud.process_point.cpu_sys_s,m.mmcloud.process_point.thread_cpu_s,m.mmcloud.process_point.rss_mb,m.mmcloud.process_point.mem_pct,m.rf.fuel_type.ok,m.rf.fuel_type.wall_ms,m.rf.fuel_type.cpu_user_s,m.rf.fuel_type.cpu_sys_s,m.rf.fuel_type.thread_cpu_s,m.rf.fuel_type.rss_mb,m.rf.fuel_type.mem_pct,m.rf.city_highway.ok,m.rf.city_highway.wall_ms,m.rf.city_highway.cpu_user_s,m.rf.city_highway.cpu_sys_s,m.rf.city_highway.thread_cpu_s,m.rf.city_highway.rss_mb,m.rf.city_highway.mem_pct,policy_behavior,policy_severity,m.agent.behavior.ok,m.agent.behavior.wall_ms,m.agent.behavior.cpu_user_s,m.agent.behavior.cpu_sys_s,m.agent.behavior.thread_cpu_s,m.agent.behavior.rss_mb,m.agent.behavior.mem_pct,m.agent.safety_gps.ok,m.agent.safety_gps.wall_ms,m.agent.safety_gps.cpu_user_s,m.agent.safety_gps.cpu_sys_s,m.agent.safety_gps.thread_cpu_s,m.agent.safety_gps.rss_mb,m.agent.safety_gps.mem_pct,heading_message,orch_run_ms,orch_llm_enqueue_ms,llm_message,llm_source,llm_latency,llm_total_tokens,llm_input_tokens,llm_output_tokens,llm_total_ms_client,llm_cpu_avg_pct,llm_cpu_max_pct,llm_rss_peak_mb,llm_proc_samples,llm_proc_pid,llm_metrics_source,llm_agent_inserted_behavior_prf
11,2025-12-04T21:53:44.092255+00:00,2025-07-02T20:34:10.210675,0.0,950.0,45.0,80.0,-7.0,49.0,16.0,51.76,-5.8432127,-35.197634,0.4088354241016582,0.3603003409485317,10.339292036076076,cautious,False,0.0921660011954372,etanol,1.0,45.723231000010855,0.0001299995346926,True,Cidade,[0.54 0.46],145.72567100003653,0.0,0.0,128.9528005758765,11.722981870534229,A,28.5,573.75,64.2,,,,0.0,2.2121695262967513,1.9297044167910737,4.537668230369899,10.353642960183347,1.0,[0.47 0.53],Highway,False,0.0,0.0,0.0,0.0,1,0.0,N,True,0.263,0.000191,2.8e-05,0.000243,272.66,3.39,True,0.523,0.000453,6.7e-05,0.000522,272.66,3.39,True,0.034,1.7e-05,3e-06,3.1e-05,272.66,3.39,True,700.296,0.431633,0.081882,0.497324,272.23,3.38,Cautious,low,True,0.072,6.2e-05,0.0,6.8e-05,272.23,3.38,True,4.944,0.004951,0.0,0.004945,272.23,3.38,,5.509823999091168,0.010445000953041017,,,,,,,,,,,,,,
12,2025-12-04T21:53:45.390543+00:00,2025-07-02T20:34:13.651478,0.0,950.0,45.0,80.0,-7.0,49.0,16.0,51.76,-5.8432127,-35.197634,0.29344427933592565,-0.10754816717897697,10.198876052765897,cautious,False,0.1063340005202917,etanol,1.0,56.16794799971103,0.0001850003172876,True,Cidade,[0.55 0.45],151.5066209994984,0.0,0.0,128.9528005758765,10.746066714656374,A,28.5,573.75,61.5,,,,0.0,-4.4116569863878645,-1.8627874956108248,1.2964951525210324,10.203663503517754,1.0,[0.46 0.54],Highway,False,0.0,0.0,0.0,0.0,1,0.0,N,True,0.133,0.0001,1.5e-05,0.000127,272.23,3.38,True,0.127,0.00011,1.6e-05,0.000127,272.23,3.38,True,0.006,4e-06,1e-06,6e-06,272.23,3.38,True,280.094,0.212471,0.063096,0.275551,272.66,3.39,Cautious,low,True,0.04,3.1e-05,5e-06,3.7e-05,272.66,3.39,True,3.481,0.003488,0.0,0.003483,272.66,3.39,,3.9557529999001417,0.01507399974798318,,,,,,,,,,,,,,
13,2025-12-04T21:53:46.690385+00:00,2025-07-02T20:34:17.208720,0.0,963.0,45.0,80.0,-7.0,49.0,16.0,51.76,-5.8432127,-35.197634,-0.4534974065107563,0.15384512352889645,10.183512681023986,cautious,False,0.1727029994071927,etanol,1.0,41.06457399939245,0.0001299995346926,True,Cidade,[0.51 0.49],140.46175799921912,0.0,0.0,127.21200472178889,9.78553882475299,A,28.5,576.675,66.4,,,,0.0,4.956067351176809,-1.7899701579119398,2.826693141171842,10.194766242750342,1.0,[0.46 0.54],Highway,False,0.0,0.0,0.0,0.0,1,0.0,N,True,0.076,5.7e-05,8e-06,7.1e-05,272.66,3.39,True,0.13,0.000112,1.8e-05,0.00013,272.66,3.39,True,0.007,4e-06,1e-06,6e-06,272.66,3.39,True,283.971,0.219698,0.063602,0.283286,272.66,3.39,Cautious,low,True,0.031,2.4e-05,4e-06,3e-05,272.66,3.39,True,7.379,0.007438,0.0,0.007399,272.66,3.39,,8.591892999902484,0.03377699977136217,,,,,,,,,,,,,,
14,2025-12-04T21:53:47.952657+00:00,2025-07-02T20:34:20.638493,0.0,963.0,45.0,81.0,-7.0,49.0,16.0,51.76,-5.8432127,-35.1976344,0.4661174453941036,0.13301007519695152,10.142886899101613,cautious,False,0.0903330001165159,etanol,1.0,43.76817900083552,0.0001110001903725,True,Rodovia,[0.46 0.54],146.13156000086747,0.0,0.0,127.21200472178889,9.086571765842065,A,28.5,576.675,63.1,,,,0.0,-4.731209101705662,-1.536064582807748,2.221650782764674,10.154462654467334,1.0,[0.46 0.54],Highway,False,0.0,0.0,0.0,0.0,1,0.0,N,True,0.12,9e-05,1.4e-05,0.000113,272.66,3.39,True,0.11,9.4e-05,1.5e-05,0.00011,272.66,3.39,True,0.005,4e-06,0.0,4e-06,272.66,3.39,True,241.008,0.186806,0.052197,0.238983,272.69,3.39,Cautious,low,True,0.073,5.7e-05,0.0,6.7e-05,272.69,3.39,True,9.895,0.007573,0.000157,0.00772,272.69,3.39,,10.77288900160056,0.016721998690627515,,,,,,,,,,,,,,
15,2025-12-04T21:53:49.281511+00:00,2025-07-02T20:34:24.054687,0.0,963.0,45.0,81.0,-7.0,49.0,16.0,51.76,-5.8432127,-35.1976344,0.18126142759417163,0.47762272999204913,9.984008919801818,cautious,False,0.1073889998224331,etanol,1.0,55.809448000218254,0.0001480002538301,True,Rodovia,[0.27 0.73],159.72828899975866,0.0,0.0,127.21200472178889,8.480800314785926,A,28.5,576.675,64.2,,,,0.0,1.733059191000736,-2.478405828438248,-2.5049646509359325,9.997070235224959,1.0,[0.41 0.59],Highway,False,0.0,0.0,0.0,0.0,1,0.0,N,True,0.136,9.9e-05,1.6e-05,0.000128,272.69,3.39,True,0.207,0.000177,2.8e-05,0.000206,272.69,3.39,True,0.009,5e-06,0.0,8e-06,272.69,3.39,True,305.249,0.233568,0.071257,0.304812,272.69,3.39,Cautious,low,True,0.034,2.6e-05,5e-06,3.2e-05,272.69,3.39,True,9.106,0.008983,0.000175,0.00912,272.69,3.39,,10.059501000796445,0.10807399848999921,Draft: Safety is important. Driving should be cautious. PRF Zone: none.,model,,112,89,23,3550,105.5,148.7,654.484375,35,33734,server+client,False
16,2025-12-04T21:53:53.537159+00:00,2025-07-02T20:34:27.849766,0.0,963.0,45.0,81.0,-7.0,49.0,16.0,51.76,-5.8432127,-35.1976344,-0.022268730815885762,0.15518778852735626,10.22880306124435,cautious,False,0.1114439983211923,etanol,1.0,194.37756200022704,0.000130001353682,True,Rodovia,[0.45 0.55],197.57642500007933,0.0,0.0,127.21200472178889,7.9507502951118045,A,28.5,576.675,68.1,,,,0.0,4.649154925926549,-4.681993462679453,-3.4931546345977105,10.230004458053864,1.0,[0.49 0.51],Highway,False,0.0,0.0,0.0,0.0,1,0.0,N,True,0.114,9.8e-05,0.0,0.00011,272.69,3.39,True,0.169,0.000168,0.0,0.000168,272.69,3.39,True,0.017,1.3e-05,0.0,1.7e-05,272.69,3.39,True,246.647,0.191072,0.051233,0.240023,272.69,3.39,Cautious,low,True,0.058,0.0,4.3e-05,5.1e-05,272.69,3.39,True,4.046,0.001859,0.002182,0.004029,272.69,3.39,,4.582030000165105,0.014258999726735055,,,,,,,,,,,,,,
17,2025-12-04T21:53:55.178193+00:00,2025-07-02T20:34:31.230216,0.0,973.0,45.0,81.0,-7.0,49.0,16.0,51.76,-5.8432127,-35.1976344,0.08160386543726594,0.3292833846467085,10.365482540993609,cautious,False,0.1366110009257681,etanol,1.0,42.814958998860675,0.00012900090951,True,Cidade,[0.55 0.45],143.66924999922048,0.0,0.0,125.90458432382596,7.406152019048586,A,28.5,578.925,64.8,,,,0.0,-1.4704746372069932,-2.7305671482368252,-3.886180174289385,10.37103249661778,0.0,[0.58 0.42],City,False,0.0,0.0,0.0,0.0,1,0.0,N,True,0.145,0.000108,1.8e-05,0.00014,272.69,3.39,True,0.229,0.000196,3.2e-05,0.000228,272.69,3.39,True,0.01,6e-06,1e-06,9e-06,272.69,3.39,True,620.042,0.438772,0.091596,0.521703,272.73,3.39,Cautious,low,True,0.12,7.1e-05,1.2e-05,0.000105,272.73,3.39,True,15.539,0.014717,0.0,0.014698,272.73,3.39,,17.249340999114793,0.032666999686625786,,,,,,,,,,,,,,
18,2025-12-04T21:53:56.752338+00:00,2025-07-02T20:34:34.621322,0.0,973.0,68.0,81.0,-7.0,49.0,21.0,54.9,-5.8432127,-35.1976344,0.1093270401351416,-0.3377918398106272,9.639791453966643,cautious,True,0.0966110001172637,etanol,1.0,58.24290600139648,9.300129022449256e-05,True,Cidade,[0.75 0.25],143.20113999929163,0.0,0.0,125.90458432382596,6.994699129101443,A,28.5,1044.82,60.9,,,,0.0,-1.0890541094595618,4.934877267574091,-3.366345433954261,9.646327539779875,0.0,[0.66 0.34],City,False,0.0,0.0,0.0,0.0,1,0.0,N,True,3.343,0.000489,8.2e-05,0.000578,272.73,3.39,True,1.851,0.001817,0.0,0.001833,272.73,3.39,True,2.673,7.6e-05,0.0,0.000154,272.73,3.39,True,513.515,0.326421,0.096881,0.414635,272.77,3.39,Cautious,low,True,0.048,3.4e-05,0.0,3.9e-05,272.77,3.39,True,5.878,0.006109,0.0,0.005539,272.77,3.39,,6.361118999848259,0.010073999874293804,,,,,,,,,,,,,,
19,2025-12-04T21:53:58.323333+00:00,2025-07-02T20:34:38.208568,0.0,973.0,68.0,81.0,-10.5,49.0,21.0,54.9,-5.8432125,-35.1976347,-0.13210580952923612,0.2768737190499396,10.034345143089979,normal,True,0.0862960005179047,etanol,1.0,46.19478499989782,0.0001289990905206,False,Cidade,[0.8 0.2],146.48172499983048,0.0,0.0,90.81642147948102,4.779811656814791,A,28.5,1044.82,66.4,,,,0.0,0.9673374894805633,2.872279221789263,4.633380301660136,10.0390334919187,0.0,[0.87 0.13],City,False,0.0,0.0,0.0,0.0,1,0.0,N,True,0.129,9.4e-05,1.6e-05,0.000122,272.77,3.39,True,0.278,0.000234,4e-05,0.000277,272.77,3.39,True,0.009,7e-06,2e-06,8e-06,272.77,3.39,True,552.238,0.470137,0.075738,0.545856,272.73,3.39,Cautious,low,True,0.038,2.8e-05,5e-06,3.5e-05,272.73,3.39,True,6.872,0.006894,0.0,0.00688,272.73,3.39,,7.508578999477322,0.05755500023951754,,,,,,,,,,,,,,
20,2025-12-04T21:53:59.596805+00:00,2025-07-02T20:34:41.638879,0.0,973.0,68.0,81.0,-10.5,49.0,21.0,54.9,-5.8432125,-35.1976347,-0.09085295335788168,-0.006732185305616034,9.856805313269065,normal,True,0.0980370004981523,etanol,1.0,45.55565699956787,0.0001289990905206,False,Cidade,[0.78 0.22],149.6998849997908,0.0,0.0,90.81642147948102,4.540821073974051,A,28.5,1044.82,62.6,,,,0.0,0.6380771631837074,3.30494761228527,-2.5764777177345923,9.85722631195724,0.0,[0.82 0.18],City,False,0.0,0.0,0.0,0.0,1,0.0,N,True,0.14,0.000103,1.7e-05,0.000133,272.73,3.39,True,0.262,0.000223,3.9e-05,0.000262,272.73,3.39,True,0.007,6e-06,1e-06,7e-06,272.73,3.39,True,249.207,0.173263,0.071785,0.245042,272.72,3.39,Cautious,low,True,0.018,1.4e-05,3e-06,1.7e-05,272.72,3.39,True,3.549,0.00356,0.0,0.003553,272.72,3.39,,3.8981409998086747,0.011832999007310718,,,,,,,,,,,,,,
