timestamp,speed,rpm,engine_load,coolant_temp,timing_advance,intake_temp,throttle,fuel_level,latitude,longitude,accel_x,accel_y,accel_z,driver_behavior,teda_flag,teda_inference_time,fuel_type,fuel_type_prob,fuel_type_inference_time,mmcloud_inference_time,eco,tipoVia,tipoVia_prob,city_highway_inference_time,instant_fuel_consumption,distancia,consumo_total,consumo_medio,notaImetro,tempAmbiente,radar_area,temp_rasp
2025-07-02T17:56:40.371710,60.0,2108.0,17.0,90.0,-2.5,51.0,22.0,67.84,-5.8383226,-35.2099007,-0.3032902777194977,-2.3736801147460938,10.487143516540527,cautious,False,0.177351999923303,gasolina,[0. 1.],249.27658700005395,0.0001109999629989,True,Cidade,[0.52 0.48],299.7083479999674,6520.509916389435,2.0541666666666663,6520.509916389435,36.63207818196312,A,28.5,1658.58,67.5
2025-07-02T17:56:43.758616,74.0,2689.0,82.0,90.0,-2.5,51.0,22.0,67.84,-5.8383226,-35.2099007,1.2951152324676514,-1.4327025413513184,9.620942115783691,normal,False,0.1766299999417242,gasolina,[0.01 0.99],43.03494999999202,0.0001109999629989,False,Rodovia,[0.25 0.75],163.6829010000156,6304.372027255613,2.074722222222222,6304.372027255613,35.21995545952856,A,28.5,3813.42,63.7
2025-07-02T17:56:47.191564,74.0,2689.0,82.0,90.0,-2.5,51.0,88.0,67.84,-5.8383226,-35.2099007,-0.1836491376161575,-2.2396819591522217,9.562915802001951,normal,True,0.0982230000090567,gasolina,[0.03 0.97],49.97229299999617,0.0001110000766857,False,Rodovia,[0.15 0.85],168.71467200007828,6304.372027255613,2.0952777777777776,6304.372027255613,35.02428904030896,A,28.5,8961.42,62.0
2025-07-02T17:56:50.802585,74.0,2689.0,82.0,90.0,3.5,51.0,88.0,67.84,-5.8383226,-35.2099007,-0.8626125454902649,-3.281157970428467,9.352347373962402,normal,True,0.15377800002625,gasolina,[0.02 0.98],56.74617399995441,0.0001480000264564,False,Rodovia,[0.17 0.83],178.40527200007728,6746.784099343726,2.1158333333333332,6746.784099343726,37.27505027261727,A,28.5,8961.42,67.0
2025-07-02T17:56:54.276984,74.0,2689.0,82.0,90.0,3.5,52.0,88.0,67.84,-5.8383226,-35.2099007,-1.3639088869094849,-2.628515720367432,7.503891944885254,normal,True,0.0981110000566332,gasolina,[0.02 0.98],48.13942500004487,0.0001109999629989,False,Rodovia,[0.1 0.9],172.6202980000835,6767.597871052331,2.136388888888889,6767.597871052331,37.18460368710072,A,28.5,8961.42,63.1
2025-07-02T17:56:57.712646,80.0,1646.0,82.0,90.0,3.5,52.0,88.0,67.84,-5.8383321,-35.2103693,-0.2476571500301361,-4.675575256347656,9.134002685546877,normal,True,0.0945739999451689,gasolina,[0.02 0.98],46.791721999966285,9.30000396692776e-05,False,Rodovia,[0.08 0.92],165.48328700002912,11952.363255892891,2.158611111111111,11952.363255892891,65.31346041471525,A,28.5,8461.259999999998,63.7
2025-07-02T17:57:01.721517,80.0,1646.0,8.0,91.0,3.5,52.0,13.0,67.84,-5.8383321,-35.2103693,-0.7591229677200317,-4.767699241638184,8.352147102355957,cautious,False,0.2066109999532273,gasolina,[0.01 0.99],211.8759359999558,0.0001109999629989,True,Rodovia,[0.33 0.67],431.54919599999175,11952.363255892891,2.180833333333333,11952.363255892891,64.95849595593963,A,28.5,1296.2400000000002,69.2
2025-07-02T17:57:05.111438,80.0,1646.0,8.0,91.0,-6.0,52.0,13.0,67.84,-5.8383321,-35.2103693,-1.7670994997024536,-5.465207099914551,9.027522087097168,cautious,False,0.0906850000319536,gasolina,[0.01 0.99],46.80422300009468,9.30000396692776e-05,True,Rodovia,[0.38 0.62],166.38154500003566,52406.51581429959,2.2030555555555553,52406.51581429959,283.2784638610789,A,28.5,1296.2400000000002,64.8
2025-07-02T17:57:08.596450,80.0,1646.0,8.0,91.0,-6.0,51.0,13.0,67.84,-5.8383321,-35.2103693,-2.2989044189453125,-4.558925151824951,10.783853530883787,cautious,False,0.0942220000297311,gasolina,[0.01 0.99],45.98918700003196,0.0002780000158963,True,Rodovia,[0.38 0.62],175.9051819999513,52245.3393855304,2.2252777777777775,52245.3393855304,280.88892142758283,A,28.5,1296.2400000000002,64.2
2025-07-02T17:57:12.253262,62.0,1646.0,8.0,91.0,-6.0,51.0,13.0,67.84,-5.8383321,-35.2103693,-2.3150558471679688,-4.025924205780029,10.723434448242188,cautious,False,0.1128520000293065,gasolina,[0.01 0.99],62.904776999971546,0.0001850000899139,True,Cidade,[0.92 0.08],179.64252999991004,40490.13802378606,2.2424999999999997,40490.13802378606,216.5248022662356,A,28.5,1031.1,65.9
