timestamp,speed,rpm,engine_load,coolant_temp,timing_advance,intake_temp,throttle,fuel_level,latitude,longitude,accel_x,accel_y,accel_z,driver_behavior,teda_flag,teda_inference_time,fuel_type,fuel_type_prob,fuel_type_inference_time,mmcloud_inference_time,eco,tipoVia,tipoVia_prob,city_highway_inference_time,instant_fuel_consumption,distancia,consumo_total,consumo_medio,notaImetro,tempAmbiente,radar_area,temp_rasp
2025-07-02T20:43:35.862520,17.0,1759.0,48.0,92.0,5.5,51.0,89.0,53.73,-5.837747,-35.2063833,0.0143569353967905,-0.2476571500301361,9.033503532409668,normal,False,0.1629250000405591,etanol,[0.98 0.02],47.64391699973203,0.0001299995346926,False,Rodovia,[0.31 0.69],154.46602200063353,3787.3180306391705,1.4894444444444437,3787.3180306391705,21.892011737798672,A,28.5,3464.1749999999997,63.1
2025-07-02T20:43:39.234831,17.0,1759.0,48.0,92.0,5.5,50.0,89.0,53.73,-5.8378265,-35.2066104,-0.0382851622998714,0.1399801224470138,9.682557106018066,normal,False,0.1011660006042802,etanol,[0.98 0.02],47.79902799964475,0.0001669995981501,False,Rodovia,[0.32 0.68],164.53059400009806,3775.63418664522,1.494166666666666,3775.63418664522,21.699047049685177,A,28.5,3464.1749999999997,61.5
2025-07-02T20:43:42.808494,33.0,1759.0,48.0,92.0,5.5,50.0,89.0,53.73,-5.8378265,-35.2066104,-0.5952146053314209,0.0418743975460529,10.359127044677734,normal,False,0.0905180004338035,etanol,[0.98 0.02],45.14038499837625,0.0001110001903725,False,Rodovia,[0.34 0.66],154.2892640009086,7329.17224466425,1.5033333333333327,7329.17224466425,41.88098425522429,A,28.5,4316.895,64.2
2025-07-02T20:43:46.253299,33.0,2074.0,62.0,92.0,5.5,50.0,89.0,53.73,-5.8378265,-35.2066104,0.0364905446767807,0.1627119332551956,9.023932456970217,normal,True,0.2095179988828022,etanol,[0.98 0.02],46.12373499912792,0.0001110001903725,False,Rodovia,[0.35 0.65],153.9317269998719,6216.0144543705,1.5124999999999995,6216.0144543705,35.31826394528693,A,28.5,5212.65,62.6
2025-07-02T20:43:49.640962,33.0,2074.0,62.0,92.0,9.0,50.0,89.0,63.92,-5.8378265,-35.2066104,-0.259621262550354,-0.2500499784946441,9.903294563293455,normal,True,0.1558699987072032,etanol,[0.98 0.02],51.16579800051113,0.0001850003172876,False,Rodovia,[0.42 0.58],162.14598799888336,5399.770132079424,1.5216666666666665,5399.770132079424,30.507175887454373,A,28.5,5212.65,62.0
2025-07-02T20:43:53.484782,33.0,2074.0,62.0,92.0,9.0,50.0,89.0,63.92,-5.8378265,-35.2066104,-0.5300102233886719,-0.1597209125757217,10.55055332183838,normal,True,0.2025920002779457,etanol,[0.98 0.02],232.4035969995748,0.0001110001903725,False,Rodovia,[0.37 0.63],221.16636200007633,5399.770132079424,1.530833333333333,5399.770132079424,30.335787258873168,A,28.5,5212.65,68.6
2025-07-02T20:43:56.847426,33.0,2074.0,62.0,92.0,9.0,50.0,89.0,63.92,-5.83786,-35.2071024,-0.3206382393836975,-0.2554338276386261,10.442277908325195,normal,True,0.0881480009411461,etanol,[0.98 0.02],45.105051998689305,0.0001119988155551,False,Rodovia,[0.37 0.63],147.47005600111152,5399.770132079424,1.5399999999999998,5399.770132079424,30.166313587035887,A,28.5,5212.65,63.7
2025-07-02T20:44:00.241967,48.0,2164.0,64.0,92.0,9.0,50.0,89.0,63.92,-5.83786,-35.2071024,-0.5982056856155396,0.0873380228877067,9.78664493560791,normal,True,0.1687589992798166,etanol,[0.99 0.01],60.515944998769555,0.000149000698002,False,Rodovia,[0.36 0.64],158.60462400087272,7527.557219917811,1.5533333333333332,7527.557219917811,41.81976233287673,A,28.5,6195.84,63.1
2025-07-02T20:44:03.816884,48.0,2164.0,64.0,92.0,9.0,50.0,89.0,57.65,-5.83786,-35.2071024,-0.5216353535652161,0.1184447184205055,9.538987159729004,normal,True,0.1874999998108251,etanol,[0.99 0.01],53.679571001339355,0.0001110001903725,False,Rodovia,[0.36 0.64],158.99134699975548,6315.4929217954505,1.5666666666666669,6315.4929217954505,34.89222608726768,A,28.5,6195.84,64.8
2025-07-02T20:44:07.240107,48.0,2164.0,64.0,92.0,4.5,49.0,89.0,57.65,-5.83786,-35.2071024,-0.0107677020132541,0.0460618361830711,9.494720458984377,normal,True,0.1141110005846712,etanol,[0.98 0.02],44.45818299973325,0.0001109983713831,False,Rodovia,[0.32 0.68],147.44951900138403,6295.9493880749005,1.58,6295.9493880749005,34.593128505906044,A,28.5,6195.84,62.6
2025-07-02T20:44:10.634384,48.0,2164.0,64.0,92.0,4.5,49.0,89.0,57.65,-5.83786,-35.2071024,-0.494716078042984,-0.4115654826164245,9.865009307861328,normal,True,0.1939439989655511,etanol,[0.98 0.02],49.714504999428755,0.0001480002538301,False,Rodovia,[0.3 0.7],158.92705000078422,6295.9493880749005,1.5933333333333335,6295.9493880749005,34.404095016802735,A,28.5,6195.84,62.0
2025-07-02T20:44:14.535595,60.0,1981.0,57.0,91.0,4.5,49.0,89.0,57.65,-5.8379522,-35.2077697,-0.7674978375434875,-0.7339983582496643,9.05264663696289,normal,True,0.2516290005587507,etanol,[0.98 0.02],112.82655600007274,0.0001110001903725,False,Rodovia,[0.21 0.79],397.4731709986372,8596.942501132058,1.61,8596.942501132058,46.722513593109014,A,28.5,6365.385,69.2
2025-07-02T20:44:17.914880,60.0,1981.0,57.0,91.0,4.5,49.0,26.0,60.78,-5.8379522,-35.2077697,-0.5437689423561096,-1.464407444000244,9.744770050048828,cautious,False,0.1446480000595329,etanol,[0.99 0.01],47.66467700028443,0.0001110001903725,True,Rodovia,[0.44 0.56],153.46332100125437,8596.942501132058,1.6266666666666667,8596.942501132058,46.46995946557869,A,28.5,2679.885,63.1
2025-07-02T20:44:21.344942,60.0,1981.0,57.0,91.0,7.5,49.0,26.0,60.78,-5.8379522,-35.2077697,-0.6652047038078308,-1.781456470489502,9.365508079528809,cautious,False,0.1207400000566849,etanol,[1. 0.],57.28843299948494,0.0001669995981501,True,Rodovia,[0.4 0.6],165.52205399966624,24742.419881306894,1.643333333333333,24742.419881306894,133.02376280272526,A,28.5,2679.885,62.6
2025-07-02T20:44:24.925738,60.0,1981.0,57.0,91.0,7.5,49.0,26.0,60.78,-5.8379522,-35.2077697,-0.2333002090454101,-2.3192434310913086,9.22851848602295,cautious,False,0.107887999547529,etanol,[1. 0.],44.08914600026037,0.0001110001903725,True,Rodovia,[0.4 0.6],155.67211300003692,24742.419881306894,1.66,24742.419881306894,132.31240578238982,A,28.5,2679.885,65.9
2025-07-02T20:44:28.340482,60.0,1516.0,22.0,91.0,7.5,49.0,26.0,60.78,-5.8379522,-35.2077697,-0.0203389916568994,-3.4061830043792725,9.287142753601074,cautious,False,0.1367590011795982,etanol,[1. 0.],43.072370999652776,0.0001110001903725,True,Rodovia,[0.3 0.7],146.13318800002162,32331.618591602222,1.6766666666666663,32331.618591602222,171.97669463618203,A,28.5,1687.56,63.1
2025-07-02T20:44:31.740140,60.0,1516.0,22.0,91.0,7.5,49.0,15.0,33.73,-5.8380955,-35.2085092,-0.4642075896263122,-3.841676712036133,9.265008926391602,cautious,False,0.157665999722667,etanol,[1. 0.],46.97378899982141,0.0001480002538301,True,Cidade,[0.63 0.37],164.4010199997865,32331.618591602222,1.6933333333333331,32331.618591602222,171.0667650349324,A,28.5,1236.56,62.6
2025-07-02T20:44:35.374088,60.0,1516.0,22.0,91.0,0.0,51.0,15.0,33.73,-5.8380955,-35.2085092,-0.1495514214038849,-4.71744966506958,9.716654777526855,cautious,False,0.1251289995707338,etanol,[1. 0.],110.27676499907102,0.0001110001903725,True,Rodovia,[0.33 0.67],140.471737999178,51301.001781919826,1.7099999999999995,51301.001781919826,270.00527253642014,A,28.5,1236.56,66.4
2025-07-02T20:44:38.745907,60.0,1516.0,22.0,91.0,0.0,51.0,15.0,33.73,-5.8380955,-35.2085092,-0.5706881880760193,-4.724628448486328,9.510871887207031,cautious,False,0.1306480007770005,etanol,[1. 0.],42.65168700112554,0.0001109983713831,True,Rodovia,[0.29 0.71],144.78756199969212,51301.001781919826,1.7266666666666663,51301.001781919826,268.59163236607236,A,28.5,1236.56,63.1
2025-07-02T20:44:42.142963,26.0,1272.0,34.0,91.0,0.0,51.0,15.0,33.73,-5.8380955,-35.2085092,-0.7417750358581543,-4.1760735511779785,9.906285285949709,cautious,False,0.1742409986036364,etanol,[1. 0.],50.62313300004462,0.000149000698002,True,Rodovia,[0.1 0.9],168.0779749985959,26494.762660326935,1.7338888888888886,26494.762660326935,137.99355552253613,A,28.5,831.6,60.9
2025-07-02T20:44:45.735656,26.0,1272.0,34.0,92.0,0.0,51.0,16.0,28.63,-5.8380955,-35.2085092,-0.3942175209522247,-1.724626898765564,10.024730682373049,cautious,False,0.1057039989973418,etanol,[1. 0.],47.47584400138294,0.0001299995346926,True,Rodovia,[0.09 0.91],153.5472839987051,26494.762660326935,1.7411111111111108,26494.762660326935,137.27856300687532,A,28.5,861.6,64.8
