row_id,ts,timestamp,speed,rpm,engine_load,coolant_temp,timing_advance,intake_temp,throttle,fuel_level,latitude,longitude,accel_x,accel_y,accel_z,driver_behavior,teda_flag,teda_inference_time,fuel_type,fuel_type_prob,fuel_type_inference_time,mmcloud_inference_time,eco,tipoVia,tipoVia_prob,city_highway_inference_time,instant_fuel_consumption,distancia,consumo_total,consumo_medio,notaImetro,tempAmbiente,radar_area,temp_rasp,_ts_float,maf,road_type,gyro_z_dps,gyro_x,gyro_y,gyro_z,accel_magnitude,city_highway_int,city_highway_prob,city_highway,maf_estimated,co2_emission,co2_emission_per_km,total_distance,total_consumption,consumption_count,average_consumption,heading,m.teda.run.ok,m.teda.run.wall_ms,m.teda.run.cpu_user_s,m.teda.run.cpu_sys_s,m.teda.run.thread_cpu_s,m.teda.run.rss_mb,m.teda.run.mem_pct,m.mmcloud.process_point.ok,m.mmcloud.process_point.wall_ms,m.mmcloud.process_point.cpu_user_s,m.mmcloud.process_point.cpu_sys_s,m.mmcloud.process_point.thread_cpu_s,m.mmcloud.process_point.rss_mb,m.mmcloud.process_point.mem_pct,m.rf.fuel_type.ok,m.rf.fuel_type.wall_ms,m.rf.fuel_type.cpu_user_s,m.rf.fuel_type.cpu_sys_s,m.rf.fuel_type.thread_cpu_s,m.rf.fuel_type.rss_mb,m.rf.fuel_type.mem_pct,m.rf.city_highway.ok,m.rf.city_highway.wall_ms,m.rf.city_highway.cpu_user_s,m.rf.city_highway.cpu_sys_s,m.rf.city_highway.thread_cpu_s,m.rf.city_highway.rss_mb,m.rf.city_highway.mem_pct,policy_behavior,policy_severity,m.agent.behavior.ok,m.agent.behavior.wall_ms,m.agent.behavior.cpu_user_s,m.agent.behavior.cpu_sys_s,m.agent.behavior.thread_cpu_s,m.agent.behavior.rss_mb,m.agent.behavior.mem_pct,m.agent.safety_gps.ok,m.agent.safety_gps.wall_ms,m.agent.safety_gps.cpu_user_s,m.agent.safety_gps.cpu_sys_s,m.agent.safety_gps.thread_cpu_s,m.agent.safety_gps.rss_mb,m.agent.safety_gps.mem_pct,heading_message,orch_run_ms,orch_llm_enqueue_ms,llm_message,llm_source,llm_latency,llm_total_tokens,llm_input_tokens,llm_output_tokens,llm_total_ms_client,llm_cpu_avg_pct,llm_cpu_max_pct,llm_rss_peak_mb,llm_proc_samples,llm_proc_pid,llm_metrics_source,llm_agent_inserted_behavior_prf
1,2025-11-30T21:12:06.009660+00:00,2025-07-02T17:46:13.559671,0.0,961.0,22.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4204167430246798,-0.35052580250475385,9.675761631996744,normal,False,0.0271110000085172,gasolina,1.0,98.5299880000241,0.0001479999980347,False,Cidade,[0.81 0.19],616.3329820000172,0.0,0.0,3.0211857,3.0211857,A,28.5,105.71,57.6,,,,0.0,-2.422685254453203,-0.22231118390458882,-0.8107853741272937,9.69123220933527,0.0,[0.82 0.18],City,False,0.0,0.0,0.0,0.0,1,0.0,N,True,0.024,1.5e-05,1e-06,2.2e-05,228.44,2.84,True,0.108,0.000103,5e-06,0.000109,228.44,2.84,True,0.006,5e-06,1e-06,6e-06,228.44,2.84,True,150.843,0.087222,0.063525,0.150739,243.22,3.02,Cautious,low,True,0.02,1.7e-05,1e-06,2e-05,243.22,3.02,True,2.244,0.002233,0.0,0.002231,243.22,3.02,,2.46860599872889,0.02364799911447335,Cautious driving is good for safety and fuel economy. Behavior: Cautious. PRF Zone: none.,model,,96,72,24,2109,261.0571428571429,398.7,405.921875,21,19337,server+client,False
2,2025-11-30T21:12:07.390200+00:00,2025-07-02T17:46:17.027402,0.0,961.0,22.0,63.0,0.0,0.0,17.0,69.8,-5.843196,-35.1975245,-0.1473586607502816,0.05290994211336553,9.595242983242267,normal,False,0.1135369999758495,gasolina,1.0,50.838050999999496,0.000166999996054,False,Cidade,[0.84 0.16],168.1044780000036,0.0,0.0,3.0211857,1.51059285,A,28.5,292.71,57.1,,,,0.0,-2.6628807116428055,-4.514886616684127,-3.027237715540595,9.596520303960833,0.0,[0.89 0.11],City,False,0.0,0.0,0.0,0.0,1,0.0,N,True,0.171,0.000143,1e-05,0.000164,243.22,3.02,True,0.294,0.000274,1.9e-05,0.000294,243.22,3.02,True,0.01,8e-06,1e-06,1e-05,243.22,3.02,True,367.888,0.266849,0.083527,0.343927,244.17,3.03,Cautious,low,True,0.108,8.5e-05,8e-06,0.000103,244.17,3.03,True,4.608,0.004559,5.1e-05,0.004593,244.17,3.03,,5.717174999517738,0.0310929990519071,,,,,,,,,,,,,,
3,2025-11-30T21:12:08.536732+00:00,2025-07-02T17:46:20.474007,0.0,961.0,22.0,63.0,-10.5,39.0,17.0,69.8,-5.843196,-35.1975245,-0.0014151808086821926,0.37285377360207017,9.592165080015429,cautious,False,0.0932030000058148,gasolina,1.0,43.98112300000889,0.0001479999980347,True,Cidade,[0.96 0.04],172.88108300002136,0.0,0.0,64.38792625388662,21.46264208462887,A,28.5,292.71,58.7,,,,0.0,-1.4073254503904753,4.327434082181664,0.02496179708392443,9.599408985010141,0.0,[0.97 0.03],City,False,0.0,0.0,0.0,0.0,1,0.0,N,True,0.069,5.6e-05,4e-06,6.7e-05,244.17,3.03,True,0.11,0.000101,9e-06,0.00011,244.17,3.03,True,0.006,4e-06,0.0,5e-06,244.17,3.03,True,131.652,0.095737,0.035824,0.131555,244.36,3.04,Cautious,low,True,0.025,1.9e-05,2e-06,2.3e-05,244.36,3.04,True,2.488,0.002288,0.000217,0.002496,244.36,3.04,,2.8853280000475934,0.02366700027778279,,,,,,,,,,,,,,
4,2025-11-30T21:12:09.689774+00:00,2025-07-02T17:46:24.492771,0.0,961.0,22.0,63.0,-10.5,39.0,17.0,69.8,-5.843196,-35.1975245,-0.37076305552786903,-0.4201147230663632,10.066386386515628,cautious,False,0.2827200000012908,gasolina,1.0,167.38916700001027,0.0001299999894399,True,Cidade,[0.93 0.07],458.02015600000345,0.0,0.0,64.38792625388662,16.096981563471655,A,28.5,292.71,65.3,,,,0.0,1.0367574667384991,-4.838518332003553,-1.6911696075710223,10.08196888045726,0.0,[0.93 0.07],City,False,0.0,0.0,0.0,0.0,1,0.0,N,True,0.071,5.7e-05,5e-06,6.8e-05,244.36,3.04,True,0.127,0.000115,1.1e-05,0.000127,244.36,3.04,True,0.007,5e-06,0.0,7e-06,244.36,3.04,True,143.358,0.112758,0.027995,0.140748,244.25,3.03,Cautious,low,True,0.02,1.5e-05,1e-06,1.8e-05,244.25,3.03,True,1.83,0.001833,0.0,0.001831,244.25,3.03,,2.0347560002846876,0.010686000678106211,,,,,,,,,,,,,,
5,2025-11-30T21:12:10.941102+00:00,2025-07-02T17:46:27.898848,0.0,993.0,17.0,64.0,-10.5,39.0,17.0,69.8,-5.843196,-35.1975245,-0.16009029972818767,-0.026708100671747337,10.021263580063534,cautious,False,0.0987960000031762,gasolina,1.0,44.8251560000017,0.0001299999894399,True,Cidade,[1. 0.],160.08157600001027,0.0,0.0,62.3129880463092,12.46259760926184,A,28.5,228.905,60.4,,,,0.0,-0.8471115539575997,-2.1703674752472804,-4.032766376360159,10.022577810514436,0.0,[1. 0.],City,False,0.0,0.0,0.0,0.0,1,0.0,N,True,0.083,6.8e-05,6e-06,8e-05,244.25,3.03,True,0.234,0.000213,2.1e-05,0.000234,244.25,3.03,True,0.009,6e-06,0.0,8e-06,244.25,3.03,True,242.712,0.153251,0.054679,0.207924,244.36,3.04,Cautious,low,True,0.058,5e-05,6e-06,5.8e-05,244.36,3.04,True,6.689,0.006639,0.0,0.006634,244.36,3.04,,7.217930999104283,0.012444999811123125,,,,,,,,,,,,,,
6,2025-11-30T21:12:12.228581+00:00,2025-07-02T17:46:31.317074,0.0,993.0,17.0,64.0,-10.5,39.0,16.0,69.8,-5.843196,-35.1975245,0.39304119712148566,-0.06633482664449308,9.656402969162633,cautious,False,0.1977949999911743,gasolina,1.0,44.729951999983086,0.0001479999980347,True,Cidade,[1. 0.],163.75457499998447,0.0,0.0,62.3129880463092,10.3854980077182,A,28.5,220.405,60.4,,,,0.0,-1.6587695601231776,1.893073895693278,-0.7161446287816648,9.664626221158972,0.0,[1. 0.],City,False,0.0,0.0,0.0,0.0,1,0.0,N,True,0.092,7.3e-05,8e-06,8.7e-05,244.36,3.04,True,0.247,0.000219,2.4e-05,0.000246,244.36,3.04,True,0.009,6e-06,1e-06,8e-06,244.36,3.04,True,264.912,0.184069,0.079221,0.263279,244.61,3.04,Cautious,low,True,0.057,4.3e-05,6e-06,5.3e-05,244.61,3.04,True,4.356,0.004342,4.4e-05,0.004369,244.61,3.04,,5.269045999739319,0.013906999811297283,,,,,,,,,,,,,,
7,2025-11-30T21:12:13.453848+00:00,2025-07-02T17:46:34.923924,0.0,993.0,17.0,64.0,-13.0,39.0,16.0,69.8,-5.8431958,-35.1975247,0.2309960930808287,-0.042740371411878475,9.714841299688457,cautious,False,0.2231099999789876,gasolina,1.0,56.73074200001338,0.000166999996054,True,Cidade,[1. 0.],172.55015800000706,0.0,0.0,76.52472216213413,10.93210316601916,A,28.5,220.405,63.1,,,,0.0,-4.251684044973436,-3.5479321097198193,-4.548171006392582,9.717681174668138,0.0,[1. 0.],City,False,0.0,0.0,0.0,0.0,1,0.0,N,True,0.216,0.000179,2.2e-05,0.00021,244.61,3.04,True,0.33,0.000295,3.7e-05,0.000331,244.61,3.04,True,0.013,8e-06,1e-06,1.1e-05,244.61,3.04,True,210.694,0.143031,0.067627,0.210653,244.61,3.04,Cautious,low,True,0.018,1.5e-05,1e-06,1.7e-05,244.61,3.04,True,2.695,0.002707,0.0,0.002699,244.61,3.04,,3.0472540001937887,0.02120300086971838,,,,,,,,,,,,,,
8,2025-11-30T21:12:14.681102+00:00,2025-07-02T17:46:38.322568,0.0,993.0,17.0,64.0,-13.0,39.0,16.0,69.8,-5.8431958,-35.1975247,-0.1867237507369367,-0.37423342273670424,10.040798781927144,cautious,False,0.1747769999838055,gasolina,1.0,42.17105899999751,0.0002230000006875,True,Cidade,[0.99 0.01],167.47411099999,0.0,0.0,76.52472216213413,9.565590270266766,A,28.5,220.405,60.4,,,,0.0,2.4949436766859705,4.809450312004271,-0.6855075389291398,10.04950529095498,0.0,[1. 0.],City,False,0.0,0.0,0.0,0.0,1,0.0,N,True,0.127,9.8e-05,1.3e-05,0.000121,244.61,3.04,True,0.253,0.000204,2.7e-05,0.000231,244.61,3.04,True,0.008,6e-06,1e-06,7e-06,244.61,3.04,True,216.352,0.150954,0.060216,0.211163,244.64,3.04,Cautious,low,True,0.029,2.2e-05,3e-06,2.7e-05,244.64,3.04,True,2.162,0.001898,0.000271,0.002164,244.64,3.04,,2.468439999574912,0.029445000109262764,,,,,,,,,,,,,,
9,2025-11-30T21:12:15.922375+00:00,2025-07-02T17:46:41.727730,6.0,1327.0,39.0,64.0,-13.0,39.0,16.0,69.8,-5.8431958,-35.1975247,0.408553328582298,0.42801796443585316,9.89005757596637,normal,True,0.1101659999847015,gasolina,1.0,48.11556499998915,0.0001299999894399,False,Cidade,[0.8 0.2],170.40161400001352,0.0,0.0016666666666666,2134.929467929132,237.21438532545912,A,28.5,658.575,60.9,,,,0.0,2.0667916920828846,-1.4280804905190059,4.045022110801227,9.907742127049193,0.0,[0.83 0.17],City,False,0.0,0.0,0.0016666666666666668,0.0,1,0.0,N,True,0.076,6.8e-05,0.0,7.3e-05,244.64,3.04,True,0.153,0.000152,0.0,0.000152,244.64,3.04,True,0.006,5e-06,0.0,6e-06,244.64,3.04,True,227.642,0.175123,0.051177,0.226293,244.64,3.04,Cautious,low,True,0.02,1.4e-05,2e-06,1.8e-05,244.64,3.04,True,1.802,0.001807,0.0,0.001804,244.64,3.04,,2.0241439997334965,0.009388999387738295,,,,,,,,,,,,,,
10,2025-11-30T21:12:17.136157+00:00,2025-07-02T17:46:45.547439,6.0,1327.0,39.0,65.0,-13.0,39.0,22.0,69.8,-5.8431958,-35.1975247,0.29530798947796444,0.3727956880879866,10.25430944859208,normal,True,0.4046650000191221,gasolina,1.0,205.43609899999635,0.0001299999894399,False,Cidade,[0.76 0.24],198.43215399998823,0.0,0.0016666666666666,2134.929467929132,213.4929467929132,A,28.5,793.575,63.7,,,,0.0,1.77892266523875,-3.0180824791450833,4.573272016998322,10.265332225563444,0.0,[0.76 0.24],City,False,0.0,0.0,0.0016666666666666668,0.0,1,0.0,N,True,0.122,0.000105,0.0,0.000116,244.64,3.04,True,0.217,0.000218,0.0,0.000218,244.64,3.04,True,0.013,1.3e-05,0.0,1.3e-05,244.64,3.04,True,202.685,0.155111,0.04341,0.198516,244.77,3.04,Cautious,low,True,0.017,1.3e-05,2e-06,1.6e-05,244.77,3.04,True,1.736,0.001509,0.000229,0.001737,244.77,3.04,,1.9309029994474258,0.00733299930288922,,,,,,,,,,,,,,
11,2025-11-30T21:12:18.382476+00:00,2025-07-02T17:46:49.019466,6.0,1327.0,39.0,65.0,16.5,39.0,22.0,69.8,-5.8431958,-35.1975247,0.4729792108996441,-0.1853230604037851,9.86830539057101,normal,False,0.0835550000033436,gasolina,1.0,48.2117130000006,0.0001110000198423,False,Cidade,[0.61 0.39],160.46862799998962,0.0,0.0033333333333333,1601.1971009468486,145.56337281334987,A,28.5,793.575,62.0,,,,0.0,3.486316458456727,4.567931564869564,1.8774824274035122,9.881371628080462,0.0,[0.58 0.42],City,False,0.0,0.0,0.0016666666666666668,0.0,1,0.0,N,True,0.196,0.000119,1.8e-05,0.000151,244.77,3.04,True,0.223,0.000193,3e-05,0.000223,244.77,3.04,True,0.009,6e-06,1e-06,8e-06,244.77,3.04,True,233.085,0.172859,0.055968,0.228808,244.77,3.04,Cautious,low,True,0.033,2.4e-05,4e-06,2.9e-05,244.77,3.04,True,5.947,0.005945,0.0,0.005937,244.77,3.04,,6.78048800000397,0.0396289997297572,Cautious driving is good for safety and fuel economy. Behavior: Cautious. PRF Zone: none.,model,,96,72,24,2008,149.28500000000003,183.8,405.921875,20,19337,server+client,False
12,2025-11-30T21:12:19.822760+00:00,2025-07-02T17:46:52.408143,6.0,1327.0,39.0,65.0,16.5,39.0,22.0,69.8,-5.8431956,-35.1975249,0.44659526906731395,-0.15046905385194576,9.600236122535533,normal,False,0.1810360000149558,gasolina,1.0,42.969331999984206,0.0001290000000153,False,Cidade,[0.71 0.29],155.56206200000133,0.0,0.005,1601.1971009468486,133.43309174557072,A,28.5,793.575,60.9,,,,0.0,-4.34690107755193,-1.7811207910828775,4.603625712139301,9.611795975724645,0.0,[0.62 0.38],City,False,0.0,0.0,0.0016666666666666668,0.0,1,0.0,N,True,0.139,0.000103,1.6e-05,0.000131,244.77,3.04,True,0.273,0.000234,3.7e-05,0.000271,244.77,3.04,True,0.012,6e-06,1e-06,1e-05,244.77,3.04,True,421.297,0.284557,0.073965,0.354771,333.77,4.15,Cautious,low,True,0.024,1.9e-05,3e-06,2.2e-05,333.77,4.15,True,4.117,0.004028,9e-06,0.004028,333.77,4.15,,4.583992000334547,0.014482000551652163,,,,,,,,,,,,,,
13,2025-11-30T21:12:21.065355+00:00,2025-07-02T17:46:56.034339,15.0,2228.0,25.0,65.0,16.5,39.0,22.0,69.8,-5.8431956,-35.1975249,0.4004121095228165,0.28541753529359404,10.009517646167511,normal,False,0.2208870000117713,gasolina,1.0,53.77551700001959,0.000149000015881,False,Cidade,[0.71 0.29],169.49487800002316,0.0,0.0091666666666666,2384.1882326710816,183.39909482085244,A,28.5,885.6,63.1,,,,0.0,3.5101706147735374,2.5455903511461884,0.11066705997968551,10.021588523574712,0.0,[0.63 0.37],City,False,0.0,0.0,0.004166666666666667,0.0,1,0.0,N,True,0.138,0.000104,1.7e-05,0.000132,333.77,4.15,True,0.271,0.000235,3.9e-05,0.000275,333.77,4.15,True,0.01,7e-06,1e-06,9e-06,333.77,4.15,True,223.377,0.190718,0.031785,0.222489,333.77,4.15,Cautious,low,True,0.068,4.9e-05,9e-06,6.4e-05,333.77,4.15,True,8.815,0.008696,0.000125,0.008816,333.77,4.15,,9.455740999328555,0.010148000001208857,,,,,,,,,,,,,,
14,2025-11-30T21:12:22.290435+00:00,2025-07-02T17:46:59.426751,15.0,2228.0,25.0,65.0,16.5,39.0,24.0,68.24,-5.8431956,-35.1975249,0.09729921668689623,0.040705796374004066,9.962714813416676,normal,False,0.0910920000478654,gasolina,1.0,48.59206300000096,0.0001120000092669,False,Cidade,[0.68 0.32],164.53051499996718,0.0,0.0133333333333333,2384.1882326710816,170.29915947650582,A,28.5,925.6,60.4,,,,0.0,0.5088835813034818,2.2370360669594556,4.466238594140897,9.963273084328183,0.0,[0.56 0.44],City,False,0.0,0.0,0.004166666666666667,0.0,1,0.0,N,True,0.068,5.8e-05,0.0,6.4e-05,333.77,4.15,True,0.141,0.000141,0.0,0.000142,333.77,4.15,True,0.005,4e-06,0.0,5e-06,333.77,4.15,True,203.54,0.162631,0.039422,0.202048,333.77,4.15,Cautious,low,True,0.016,1.1e-05,2e-06,1.5e-05,333.77,4.15,True,5.053,0.005114,0.0,0.0051,333.77,4.15,,5.581212000834057,0.023147998945205472,,,,,,,,,,,,,,
15,2025-11-30T21:12:23.492801+00:00,2025-07-02T17:47:02.834290,15.0,2228.0,25.0,65.0,15.0,39.0,24.0,68.24,-5.8431956,-35.1975249,0.06686480287861296,-0.20709900770759115,10.171208721945469,normal,False,0.090036000017335,gasolina,1.0,50.877001000003474,0.0001290000000153,False,Cidade,[0.78 0.22],169.40052700005026,0.0,0.0174999999999999,2082.7391457816348,138.84927638544232,A,28.5,925.6,60.9,,,,0.0,-0.8396658247342872,4.808939866188258,2.974299630666099,10.173536640040034,0.0,[0.71 0.29],City,False,0.0,0.0,0.004166666666666667,0.0,1,0.0,N,True,0.079,6.9e-05,0.0,7.4e-05,333.77,4.15,True,0.255,0.000256,0.0,0.000256,333.77,4.15,True,0.009,8e-06,0.0,8e-06,333.77,4.15,True,187.093,0.147275,0.039371,0.186635,333.77,4.15,Cautious,low,True,0.027,2e-05,4e-06,2.5e-05,333.77,4.15,True,4.332,0.004289,5.4e-05,0.004336,333.77,4.15,,4.659861999243731,0.01051800063578412,,,,,,,,,,,,,,
16,2025-11-30T21:12:24.713529+00:00,2025-07-02T17:47:06.618357,15.0,2228.0,25.0,65.0,15.0,39.0,24.0,68.24,-5.8431956,-35.1975249,0.39273516195263214,0.023623648433646505,10.138224167542202,normal,False,0.2606060000402976,gasolina,1.0,154.86007199996266,0.0001109999629989,False,Cidade,[0.75 0.25],210.3554450000047,0.0,0.0216666666666666,2082.7391457816348,130.17119661135217,A,28.5,925.6,64.8,,,,0.0,2.057390657578752,-2.934744807127686,0.4132563889967775,10.145855718249498,0.0,[0.72 0.28],City,False,0.0,0.0,0.004166666666666667,0.0,1,0.0,N,True,0.069,5.2e-05,9e-06,6.5e-05,333.77,4.15,True,0.163,0.000139,2.3e-05,0.000162,333.77,4.15,True,0.006,4e-06,1e-06,5e-06,333.77,4.15,True,204.037,0.177759,0.023675,0.201423,333.77,4.15,Cautious,low,True,0.061,3.8e-05,7e-06,5.1e-05,333.77,4.15,True,2.738,0.002745,0.0,0.00274,333.77,4.15,,3.193845999703626,0.010185000064666383,,,,,,,,,,,,,,
17,2025-11-30T21:12:25.899511+00:00,2025-07-02T17:47:10.014641,22.0,2228.0,25.0,65.0,15.0,39.0,24.0,68.24,-5.8432524,-35.1975495,0.2369581991957378,-0.3557165094534471,9.917299978669446,normal,False,0.0979980000010982,gasolina,1.0,44.57707000000255,0.0001110000198423,False,Cidade,[0.93 0.07],157.2375979999947,0.0,0.0277777777777777,3054.684080479731,179.6872988517489,A,28.5,1087.58,60.9,,,,0.0,-0.044148768044015796,2.9763006300099537,4.362421834253562,9.92650604644861,0.0,[0.91 0.09],City,False,0.0,0.0,0.006111111111111111,0.0,1,0.0,N,True,0.074,5.5e-05,1e-05,7e-05,333.77,4.15,True,0.139,0.000118,2e-05,0.000139,333.77,4.15,True,0.005,4e-06,0.0,5e-06,333.77,4.15,True,175.51,0.158733,0.015889,0.174613,333.77,4.15,Cautious,low,True,0.022,1.5e-05,3e-06,2e-05,333.77,4.15,True,3.955,0.003949,0.0,0.003951,333.77,4.15,,4.363510000985116,0.008630000593257137,,,,,,,,,,,,,,
18,2025-11-30T21:12:27.109557+00:00,2025-07-02T17:47:13.415922,22.0,1488.0,11.0,66.0,15.0,39.0,13.0,68.24,-5.8432524,-35.1975495,-0.08856800907354223,0.02920774511086499,10.182418816037464,cautious,False,0.1325530000144681,gasolina,1.0,42.61155199998257,0.0001120000092669,True,Cidade,[0.79 0.21],161.52458800002023,0.0,0.0338888888888888,4573.814604374221,254.10081135412335,A,28.5,460.02,61.5,,,,0.0,0.17111011863736003,-4.024022613277086,2.4024200230843054,10.182845885596006,0.0,[0.8 0.2],City,False,0.0,0.0,0.006111111111111111,0.0,1,0.0,N,True,0.089,7.1e-05,0.0,8.2e-05,333.77,4.15,True,0.241,0.000241,0.0,0.000241,333.77,4.15,True,0.019,9e-06,0.0,9e-06,333.77,4.15,True,191.178,0.158307,0.031784,0.190085,333.77,4.15,Cautious,low,True,0.016,1.3e-05,2e-06,1.5e-05,333.77,4.15,True,1.707,0.001468,0.000243,0.001708,333.77,4.15,,1.9048300000577,0.007667000318178907,,,,,,,,,,,,,,
19,2025-11-30T21:12:28.303702+00:00,2025-07-02T17:47:17.039319,22.0,1488.0,11.0,66.0,-6.0,39.0,13.0,69.41,-5.8432524,-35.1975495,-0.01005904336241581,-0.17503121029032565,9.995018567020841,cautious,False,0.1835150000033536,gasolina,1.0,53.02168100001836,0.0001860000224951,True,Cidade,[0.68 0.32],172.71086900001364,0.0,0.0399999999999999,14211.495377877043,747.9734409408971,A,28.5,460.02,63.1,,,,0.0,-1.726407815732621,1.1743418037827658,2.9291145883745573,9.996556070168387,0.0,[0.69 0.31],City,False,0.0,0.0,0.006111111111111111,0.0,1,0.0,N,True,0.131,9.7e-05,1.6e-05,0.000124,333.77,4.15,True,0.223,0.000192,3.2e-05,0.000223,333.77,4.15,True,0.007,5e-06,1e-06,6e-06,333.77,4.15,True,181.746,0.142178,0.036949,0.179116,333.77,4.15,Cautious,low,True,0.119,9.6e-05,0.0,0.000111,333.77,4.15,True,3.879,0.003886,0.0,0.00388,333.77,4.15,,4.829249999602325,0.014184999599820003,,,,,,,,,,,,,,
20,2025-11-30T21:12:29.655202+00:00,2025-07-02T17:47:20.428475,22.0,1488.0,11.0,66.0,-6.0,39.0,13.0,69.41,-5.8432524,-35.1975495,0.1373468993985013,0.3109357322029809,10.474902950479363,cautious,False,0.0981649999971523,gasolina,1.0,43.26481700002205,0.0001110000198423,True,Cidade,[0.64 0.36],171.0215690000041,0.0,0.0461111111111111,14211.495377877043,710.5747688938523,A,28.5,460.02,62.6,,,,0.0,1.629881142524371,-3.6945559130876324,3.0179328514673855,10.480416834377165,0.0,[0.69 0.31],City,False,0.0,0.0,0.006111111111111111,0.0,1,0.0,N,True,0.088,7.2e-05,0.0,8e-05,333.77,4.15,True,0.167,0.000168,0.0,0.000168,333.77,4.15,True,0.007,5e-06,0.0,6e-06,333.77,4.15,True,337.085,0.301022,0.035687,0.336697,333.77,4.15,Cautious,low,True,0.03,2.3e-05,4e-06,2.8e-05,333.77,4.15,True,3.011,0.003015,0.0,0.003012,333.77,4.15,,3.2624199993733782,0.007221999112516642,,,,,,,,,,,,,,
21,2025-11-30T21:12:30.875428+00:00,2025-07-02T17:47:23.829511,24.0,1488.0,11.0,66.0,-6.0,39.0,13.0,69.41,-5.8432524,-35.1975495,-0.32720028533646217,0.47482696989336026,10.134110896920316,cautious,False,0.097145999973236,gasolina,1.0,46.84119200004488,0.0001300000462833,True,Cidade,[0.63 0.37],171.40730200003418,0.0,0.0527777777777777,15503.449503138592,738.2595001494568,A,28.5,487.9,60.4,,,,0.0,-1.1969720477290013,-3.9633983226922664,4.92436271310126,10.150503650023552,0.0,[0.65 0.35],City,False,0.0,0.0,0.006666666666666667,0.0,1,0.0,N,True,0.185,0.000138,2.3e-05,0.000175,333.77,4.15,True,0.499,0.000422,7e-05,0.000493,333.77,4.15,True,0.011,8e-06,2e-06,1e-05,333.77,4.15,True,204.646,0.168059,0.035962,0.204016,333.77,4.15,Cautious,low,True,0.015,1.2e-05,2e-06,1.4e-05,333.77,4.15,True,1.856,0.001871,0.0,0.001861,333.77,4.15,,2.279772999827401,0.08864800111041404,Cautious driving is good for safety and fuel economy. Behavior: Cautious. PRF Zone: none.,model,,96,72,24,1919,152.08421052631584,193.9,406.421875,19,19337,server+client,False
22,2025-11-30T21:12:32.410398+00:00,2025-07-02T17:47:27.709369,24.0,1212.0,6.0,66.0,-6.0,39.0,12.0,69.41,-5.8435258,-35.1976643,0.23686081739448528,0.11033469693585884,10.325646681657304,cautious,False,0.1754040000037093,gasolina,1.0,181.89385499999844,9.30000396692776e-05,True,Cidade,[0.81 0.19],313.27392399998644,0.0,0.0594444444444444,19033.938003853324,865.179000175151,A,28.5,361.8,65.3,,,,0.0,4.280608768100571,-3.5908765392760578,-1.1320236496648226,10.32895232763639,0.0,[0.8 0.2],City,False,0.0,0.0,0.006666666666666667,0.0,1,0.0,N,True,1.058,0.000257,4.3e-05,0.000302,333.77,4.15,True,0.299,0.000251,4.2e-05,0.000295,333.77,4.15,True,0.017,1.2e-05,0.0,1.4e-05,333.77,4.15,True,517.679,0.391832,0.031585,0.41628,333.77,4.15,Cautious,low,True,0.04,3.1e-05,5e-06,3.7e-05,333.77,4.15,True,11.462,0.009219,0.0,0.009182,333.77,4.15,,12.588477000463172,0.04048099981446285,,,,,,,,,,,,,,
23,2025-11-30T21:12:33.678407+00:00,2025-07-02T17:47:31.120106,24.0,1212.0,6.0,66.0,-6.0,39.0,12.0,69.8,-5.8435258,-35.1976643,0.27514657468785875,0.11801506216271751,9.889529316097212,cautious,False,0.0912950000042656,gasolina,1.0,46.99759600003972,0.0001120000092669,True,Cidade,[0.79 0.21],162.537680000014,0.0,0.0661111111111111,15227.150403082656,662.0500175253329,A,28.5,361.8,63.1,,,,0.0,-2.1847081410744096,-3.151147687554292,3.0133733727249528,9.894060000141797,0.0,[0.79 0.21],City,False,0.0,0.0,0.006666666666666667,0.0,1,0.0,N,True,0.07,5.2e-05,9e-06,6.7e-05,333.77,4.15,True,0.155,0.000134,2.1e-05,0.000155,333.77,4.15,True,0.006,5e-06,0.0,5e-06,333.77,4.15,True,225.004,0.195224,0.027892,0.223108,333.77,4.15,Cautious,low,True,0.017,1.3e-05,2e-06,1.7e-05,333.77,4.15,True,2.195,0.002211,0.0,0.0022,333.77,4.15,,2.7026249990740325,0.021406998712336645,,,,,,,,,,,,,,
24,2025-11-30T21:12:34.880610+00:00,2025-07-02T17:47:34.515833,24.0,1212.0,6.0,66.0,0.0,39.0,12.0,69.8,-5.8435258,-35.1976643,-0.43929198668449454,-0.07946123246268033,10.362526978099108,cautious,False,0.1784039999961351,gasolina,1.0,41.85575200000358,0.0001110000198423,True,Cidade,[0.78 0.22],156.51516799999854,0.0,0.0727777777777777,15227.150403082656,634.464600128444,A,28.5,361.8,60.9,,,,0.0,-4.491878761491939,1.1022315352854628,-1.8271722798193988,10.372138492560806,0.0,[0.77 0.23],City,False,0.0,0.0,0.006666666666666667,0.0,1,0.0,N,True,0.066,5.7e-05,0.0,6.2e-05,333.77,4.15,True,0.139,0.00012,1.9e-05,0.000139,333.77,4.15,True,0.005,3e-06,1e-06,5e-06,333.77,4.15,True,187.643,0.146401,0.039668,0.186064,333.77,4.15,Cautious,low,True,0.02,1.3e-05,2e-06,1.7e-05,333.77,4.15,True,3.022,0.003031,0.0,0.003025,333.77,4.15,,3.4585489993332885,0.023370001144940034,,,,,,,,,,,,,,
